Incident_ID,Location_ID,Location_Name,City,State,Country,Latitude,Longitude
INC01218,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC01219,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC01220,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01221,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC01222,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01223,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC01224,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC01225,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01226,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01227,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01228,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC01229,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01230,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC01231,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01232,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01233,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC01234,LOC0048,Bengaluru Site 4,Bengaluru,Karnataka,India,12.836613,77.478831
INC01235,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01236,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC01237,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01238,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC01239,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC01240,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01241,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC01242,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC01243,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01244,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC01245,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC01246,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01247,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC01248,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC01249,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01250,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC01251,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01252,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC01253,LOC0006,Hyderabad Site 1,Hyderabad,Telangana,India,17.455352,78.548923
INC01254,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01255,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC01256,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01257,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01258,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC01259,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01260,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC01261,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC01262,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01263,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01264,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC01265,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01266,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01267,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC01268,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01269,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01270,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01271,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01272,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01273,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01274,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01275,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01276,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01277,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC01278,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC01279,LOC0049,Kolkata Site 4,Kolkata,West Bengal,India,22.466784,88.28412
INC01280,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01281,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC01282,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01283,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC01284,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01285,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01286,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01287,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01288,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01289,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01290,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01291,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC01292,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC01293,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01294,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC01295,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01296,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01297,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01298,LOC0028,Kochi Site 2,Kochi,Kerala,India,9.89357,76.21619
INC01299,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01300,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01301,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01302,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC01303,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC01304,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01305,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01306,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC01307,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC01308,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC01309,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01310,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01311,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01312,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01313,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01314,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01315,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC01316,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC01317,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01318,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC01319,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01320,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01321,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC01322,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC01323,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01324,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC01325,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01326,LOC0014,Bhubaneswar Site 1,Bhubaneswar,Odisha,India,20.338685,85.853736
INC01327,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01328,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC01329,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC01330,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01331,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01332,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC01333,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01334,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC01335,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01336,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01337,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC01338,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC01339,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC01340,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC01341,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01342,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01343,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC01344,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01345,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01346,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01347,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01348,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC01349,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01350,LOC0088,Kochi Site 6,Kochi,Kerala,India,9.828965,76.281107
INC01351,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01352,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01353,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01354,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC01355,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01356,LOC0062,Mumbai Site 5,Mumbai,Maharashtra,India,19.0936,72.986435
INC01357,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01358,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC01359,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC01360,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01361,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01362,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01363,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01364,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01365,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01366,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01367,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC01368,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01369,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC01370,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01371,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01372,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01373,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01374,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC01375,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01376,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01377,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01378,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC01379,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC01380,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC01381,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01382,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01383,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC01384,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01385,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01386,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01387,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01388,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01389,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC01390,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01391,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC01392,LOC0006,Hyderabad Site 1,Hyderabad,Telangana,India,17.455352,78.548923
INC01393,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC01394,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC01395,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC01396,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC01397,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC01398,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01399,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01400,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01401,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC01402,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01403,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC01404,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01405,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC01406,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01407,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01408,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01409,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC01410,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01411,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC01412,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01413,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC01414,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01415,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01416,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01417,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01418,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC01419,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01420,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC01421,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC01422,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC01423,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC01424,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01425,LOC0079,Kolkata Site 6,Kolkata,West Bengal,India,22.583022,88.442519
INC01426,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC01427,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01428,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC01429,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01430,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01431,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01432,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC01433,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01434,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC01435,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC01436,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC01437,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01438,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01439,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01440,LOC0047,Mumbai Site 4,Mumbai,Maharashtra,India,19.042136,72.871323
INC01441,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01442,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01443,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01444,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC01445,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01446,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC01447,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC01448,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC01449,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01450,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01451,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01452,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01453,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01454,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01455,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01456,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC01457,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC01458,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC01459,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC01460,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC01461,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01462,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01463,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC01464,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01465,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC01466,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC01467,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC01468,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01469,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01470,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01471,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01472,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01473,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC01474,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC01475,LOC0092,Mumbai Site 7,Mumbai,Maharashtra,India,19.043126,72.966203
INC01476,LOC0048,Bengaluru Site 4,Bengaluru,Karnataka,India,12.836613,77.478831
INC01477,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01478,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC01479,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01480,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC01481,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC01482,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC01483,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01484,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01485,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01486,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01487,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01488,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC01489,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01490,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01491,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01492,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01493,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC01494,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01495,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC01496,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC01497,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01498,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01499,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01500,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
